,rbo,time,coefs,Afps,Afns
0,-1.163860682754692,43.76540684700012,-9.029218056492779,67.78487551425505,31.186470240590317
1,-1.3082002823938308,42.866437673568726,-0.5950784590150526,0.3959965475110069,17.866211006085056
2,-1.163860682754692,43.0550274848938,-7.95076011232784,73.52205027203826,37.78140641085516
3,-1.163860682754692,45.1039035320282,-9.107785171892033,96.21923262629265,17.968571719187885
4,-1.3082002823938308,42.16663956642151,-5.648667687405682,0.07801727047393836,89.41594795254753
5,-1.163860682754692,37.481539726257324,-7.088576679797546,57.61997186843951,6.734290650010225
6,-1.163860682754692,41.68716788291931,-11.252631646858777,59.20827270787118,67.94248342212174
7,-1.163860682754692,40.33415150642395,-2.1734577143662257,57.229468060029426,45.37514748715897
8,-1.163860682754692,45.696045875549316,-0.7363814175844254,22.315932447735424,53.66255531876113
9,-1.3082002823938308,43.511343479156494,-2.6854630595746745,0.3194321088493748,43.37612419995483
10,-1.163860682754692,40.08800768852234,-4.173416488727536,44.71806660797655,99.03399135019647
11,-1.163860682754692,44.18586254119873,-9.427390554139441,84.64240316038807,21.69752947000341
12,-1.163860682754692,43.42382621765137,-8.644789223732294,69.95093273899725,66.31118952797908
13,-1.3082002823938308,40.30067777633667,-5.249753134493147,0.18376530019939133,9.99980829226876
14,-1.163860682754692,44.23441290855408,-18.57998919662424,81.3816439920507,2.0748934365782103
15,-1.163860682754692,41.46617770195007,-18.2582852989662,39.65660902728999,75.84028159707579
16,-1.3082002823938308,43.647998332977295,-1.3446312171649222,0.5960256677874085,77.25957860794037
17,-1.163860682754692,45.43061923980713,-3.3559292874967213,58.13147453485951,38.35255477824808
18,-1.163860682754692,45.00406336784363,-4.444646548512489,88.17471883186673,58.83582818422503
19,-1.163860682754692,45.53108739852905,-2.6084571565460877,69.2562336918758,83.10653503906669
20,-1.163860682754692,41.22115349769592,-0.4374193387670502,72.52817543916586,62.90189454067895
21,-1.163860682754692,41.786396503448486,-4.024820301307697,50.137424948850956,87.26633903818505
22,-1.163860682754692,42.60033440589905,-10.775027548563893,95.60880263597515,27.361468061215422
23,-1.3082002823938308,45.39555811882019,-2.2235443669042936,1.1036719048020167,67.20319044365398
24,-1.3082002823938308,44.93327975273132,-0.5695232706747504,3.78612124312178,72.44283333844429
25,-1.3082002823938308,44.67337608337402,-2.2322304500402375,0.42118887351323386,57.16338821297596
26,-1.3082002823938308,46.056578159332275,-4.162231434780462,0.6323348709293413,6.105344400211791
27,-1.3082002823938308,45.54619574546814,-4.487147312570816,0.2300002541106272,49.08009427630231
28,-1.3082002823938308,44.251776933670044,-0.4038776432861795,4.431606277755841,2.599528275210011
29,-1.163860682754692,43.42539358139038,-11.710907819589433,29.0148599449723,73.08827211894808
30,-1.3082002823938308,45.61024785041809,-0.33044750659739996,1.4617083151372547,38.754929141015154
31,-1.3082002823938308,42.992733001708984,-2.623969087899047,0.17448240596688436,99.09195704058641
32,-1.3082002823938308,45.59163975715637,-3.9506409373335245,0.025036604274743614,11.511657679977276
33,-1.3082002823938308,46.23354697227478,-2.8330455266652024,0.22311615133884855,69.75798754560412
34,-1.163860682754692,40.51955032348633,-19.62439188927726,57.00079142101947,20.75493284335653
35,-1.163860682754692,36.6712384223938,-7.653466413453218,59.091367397204834,42.474300020463104
36,-1.163860682754692,42.302661418914795,-7.764206502778798,57.43678163246938,37.42325633361921
37,-1.163860682754692,45.986953258514404,-7.66748940247361,65.32354997751479,46.362906682237416
38,-1.163860682754692,45.81981563568115,-1.1344759104926645,65.21380596746887,27.770094342410243
39,-1.163860682754692,38.72690033912659,-6.370412220921368,43.14752935904305,58.68256680235229
40,-1.3082002823938308,40.08183979988098,-1.820278400981433,1.712561528450767,12.11540109748479
41,-1.3082002823938308,34.61568021774292,-1.5867674239251919,0.6692407995922368,58.10729318489325
42,-1.163860682754692,42.61879229545593,-6.054352393413977,43.59213387731002,51.74273692433987
43,-1.163860682754692,41.972403049468994,-18.796092822130895,89.19341626801706,13.215489953451879
44,-1.163860682754692,46.0824670791626,-6.671333358241105,80.62133696471811,71.68879952244744
45,-1.3082002823938308,45.95100712776184,-2.6123242093557777,1.330852082505733,56.80410137819028
46,-1.3082002823938308,46.17304754257202,-1.4967311124445155,1.8616703373982961,50.61408552609278
47,-1.3082002823938308,44.984846353530884,-0.713932843582171,3.477225002101715,55.07773953425577
48,-1.163860682754692,43.26760768890381,-13.694587265025564,71.42698754191565,14.49332745674429
49,-1.3082002823938308,41.30930542945862,-1.5661843281896388,1.9255206485733434,5.548004710115187
50,-1.163860682754692,46.095938205718994,-8.601766559346586,14.953335982752794,35.56771765761706
51,-1.163860682754692,42.97402572631836,-11.232355745888217,86.81392447624775,94.04379020582877
52,-1.163860682754692,40.06789183616638,-0.24240697719606885,16.25766853829072,76.53487212815845
53,-1.3082002823938308,42.902374505996704,-5.669908269206859,0.04408283861136339,71.09109128445688
54,-1.163860682754692,44.441845178604126,-15.824553645664256,12.390760085115655,90.37293677719589
