,rbo,time,coefs,Wrs,Wspems,Wcardals
0,-1.8717858121851978,8.199628114700317,1.9525401570929901,67.78487551425505,31.186470240590317,90.65648436712569
1,-1.8717858121851978,8.53017282485962,8.60757465489678,27.008097239484563,69.6373854466578,77.4069927965369
2,-1.8717858121851978,9.07108211517334,4.110535042865756,73.52205027203826,37.78140641085516,33.3211837513439
3,-1.8717858121851978,7.992612361907959,1.7953273198758737,96.21923262629265,17.968571719187885,8.119327984899796
4,-1.8717858121851978,9.338836669921875,-3.0538080264438108,24.882826820560602,2.4776260518492093,40.73004472966659
5,-1.8717858121851978,9.472682476043701,5.835764522666246,57.61997186843951,6.734290650010225,23.231091875672565
6,-1.8717858121851978,9.907459259033203,-2.4965115494923005,59.20827270787118,67.94248342212174,13.257438599450717
7,-1.8717858121851978,9.75968050956726,15.670920031283188,57.229468060029426,45.37514748715897,5.352183906864657
8,-1.8717858121851978,9.214286804199219,18.546510420041173,22.315932447735424,53.66255531876113,72.56218047741578
9,-1.8717858121851978,8.070768356323242,-4.662339246968891,95.27537366158333,89.66816259110381,1.1526315879168525
10,-1.8717858121851978,7.542510509490967,11.669001523306584,44.71806660797655,99.03399135019647,77.0603690427926
11,-1.8717858121851978,6.895431280136108,1.1557967901161774,84.64240316038807,21.69752947000341,14.703195073583501
12,-1.8717858121851978,7.619516849517822,2.7217824437572915,69.95093273899725,66.31118952797908,7.961413037849707
13,-1.8717858121851978,9.7429678440094,17.02386553170644,29.750720716004814,26.339604449947693,8.969407393518152
14,-1.8717858121851978,10.109500885009766,-17.158557672084523,81.3816439920507,2.0748934365782103,67.20806025731791
15,-1.8717858121851978,9.79198694229126,-16.51482801193837,39.65660902728999,75.84028159707579,24.544267313185948
16,-1.8717858121851978,8.47314453125,-19.19126410238697,88.11150867914505,32.008514910738555,42.05974127334304
17,-1.8717858121851978,8.665896654129028,13.30479382191752,58.13147453485951,38.35255477824808,55.74130544447845
18,-1.8717858121851978,9.147743225097656,11.126270037994018,88.17471883186673,58.83582818422503,86.05651187114108
19,-1.8717858121851978,8.765247106552124,14.800485929872764,69.2562336918758,83.10653503906669,72.70715582850572
20,-1.8717858121851978,8.06795859336853,19.144733689310563,72.52817543916586,62.90189454067895,27.040087244819077
21,-1.8717858121851978,8.64985728263855,11.966342568668942,50.137424948850956,87.26633903818505,13.156965101119848
22,-1.8717858121851978,9.14621090888977,-1.5408255098827262,95.60880263597515,27.361468061215422,5.546878298915582
23,-1.8717858121851978,8.176727056503296,11.221167051458217,64.40258002097144,79.80670292291724,30.166847461749438
24,-1.8717858121851978,6.431215524673462,-15.269022965242671,42.39126630533238,18.57173807115216,26.21919374247543
25,-1.8717858121851978,9.221237897872925,5.596840853100954,60.64325748065115,95.27963778062474,45.61949527437996
26,-1.8717858121851978,9.739061117172241,-14.265868503638144,1.9291278989502592,68.75195275601766,68.33130074141258
27,-1.8717858121851978,10.097843647003174,17.786756681983356,30.164465919288187,21.55861263458471,69.56558830942933
28,-1.8717858121851978,9.659718036651611,0.8739328700028679,66.02075201389358,94.73758534298753,28.359049469750843
29,-1.8717858121851978,8.917018175125122,-3.4135224003790583,29.0148599449723,73.08827211894808,37.99889632045304
30,-1.8717858121851978,7.657538175582886,-9.41777551581492,61.80536274559416,25.401624843076632,18.123284664072937
31,-1.8717858121851978,8.389553546905518,10.969347577368666,42.88258240756715,21.33906461697452,78.85666577552881
32,-1.8717858121851978,6.858517408370972,-1.753986711338058,13.556051681602797,51.824889385927015,5.694239162559697
33,-1.8717858121851978,6.130956172943115,2.7373579547459386,29.835249772343516,2.5760151782726117,69.70275420008149
34,-1.8717858121851978,8.274699449539185,-19.248407982545793,57.00079142101947,20.75493284335653,77.87175264015093
35,-1.8717858121851978,8.403612852096558,4.705419883035084,59.091367397204834,42.474300020463104,77.74298210925683
36,-1.8717858121851978,8.849647998809814,4.483828908896857,57.43678163246938,37.42325633361921,25.94966220889204
37,-1.8717858121851978,9.391680717468262,4.677359874990277,65.32354997751479,46.362906682237416,37.38757566187682
38,-1.8717858121851978,9.085930109024048,17.74992314058497,65.21380596746887,27.770094342410243,58.76408752328693
39,-1.8717858121851978,8.04794430732727,7.272811964139336,43.14752935904305,58.68256680235229,27.28946202342246
40,-1.8717858121851978,7.4538397789001465,-5.61968397704856,89.6556941191478,86.38692203626391,37.09157139379669
41,-1.8717858121851978,8.623730897903442,-2.518721848026342,36.76251138608917,11.762010277643688,19.71345747576211
42,-1.8717858121851978,8.363215446472168,7.905247837090595,43.59213387731002,51.74273692433987,45.990989816763175
43,-1.8717858121851978,7.689291715621948,-17.590981134829207,89.19341626801706,13.215489953451879,4.470784002398867
44,-1.8717858121851978,8.547919273376465,6.670668617826706,80.62133696471811,71.68879952244744,79.9815904982161
45,-1.8717858121851978,8.661537885665894,6.825514784726376,70.39181946820123,39.612009683701295,7.704875134193406
46,-1.8717858121851978,5.663604974746704,-11.584697557046365,10.031686462356987,56.54647697273231,51.88832653166428
47,-1.8717858121851978,7.05352520942688,-14.842948093805868,91.94906654832991,18.33615082304572,30.68794185352416
48,-1.8717858121851978,7.292932033538818,-7.382865963032646,71.42698754191565,14.49332745674429,57.75851945364923
49,-1.8717858121851978,7.337279558181763,-5.451569162295096,99.88471218672098,48.810747502088965,95.94373974993418
50,-1.8717858121851978,8.22912073135376,2.8078708167151873,14.953335982752794,35.56771765761706,64.56056874315583
51,-1.8717858121851978,9.247655391693115,-2.4559394615071852,86.81392447624775,94.04379020582877,3.5458899511915365
52,-1.8717858121851978,8.584243297576904,19.53495352236905,16.25766853829072,76.53487212815845,43.04593992641104
53,-1.8717858121851978,8.521025896072388,-15.918207570078877,61.55980083274157,74.86887534885622,51.006585063301834
54,-1.8717858121851978,9.714369773864746,-11.644929756206611,12.390760085115655,90.37293677719589,53.62238769539816
55,-1.8717858121851978,7.900852918624878,-13.547619284600149,84.80234284993021,8.351409319847434,68.14243713527775
56,-1.8717858121851978,7.750287771224976,6.1243330186159355,80.73382268291383,55.22372506754143,27.76683381219929
57,-1.8717858121851978,8.52810788154602,-9.868335898408716,56.91438285407318,58.451762134887325,12.894767940977355
58,-1.8717858121851978,8.596038579940796,-1.3475690857477503,40.7242578896277,96.19401849093742,39.273640897943956
59,-1.8717858121851978,9.074819564819336,-10.22297631993589,6.926007875559253,29.22183120398696,95.64100822236692
60,-1.8717858121851978,9.25313425064087,-13.64121665417921,69.74590302672492,24.090469703745526,18.721217866166967
61,-1.8717858121851978,9.461861848831177,-15.584994353427795,45.3597328409801,10.038391287127126,90.39935565327443
62,-1.8717858121851978,8.731119632720947,6.253183578610937,72.20833939104008,1.6527986628515057,54.38515694823186
63,-1.8717858121851978,8.299601078033447,-14.472681946055449,86.63956876960363,92.95363638605113,45.69657305036012
64,-1.8717858121851978,7.674882173538208,-12.13670553279786,97.55239528523855,66.9949554936251,88.20532060888667
65,-1.8717858121851978,7.61660099029541,-5.250993173561437,85.58177620583717,78.51743967319355,45.8658101372409
66,-1.8717858121851978,7.350093126296997,12.839729193917407,1.181291277658347,28.18019327433737,72.41952198478822
