,rbo,time,coefs,Wrs,Wspems,Wcardals
0,-2.0,7.556415319442749,1.9525401570929901,67.78487551425505,31.186470240590317,90.65648436712569
1,-2.0,7.046690940856934,8.60757465489678,27.008097239484563,69.6373854466578,77.4069927965369
2,-2.0,5.989182949066162,4.110535042865756,73.52205027203826,37.78140641085516,33.3211837513439
3,-2.0,8.025993585586548,1.7953273198758737,96.21923262629265,17.968571719187885,8.119327984899796
4,-2.0,7.593070030212402,-3.0538080264438108,24.882826820560602,2.4776260518492093,40.73004472966659
5,-2.0,9.092789888381958,5.835764522666246,57.61997186843951,6.734290650010225,23.231091875672565
6,-2.0,8.779823780059814,-2.4965115494923005,59.20827270787118,67.94248342212174,13.257438599450717
7,-2.0,8.171702146530151,15.670920031283188,57.229468060029426,45.37514748715897,5.352183906864657
8,-2.0,8.954780101776123,18.546510420041173,22.315932447735424,53.66255531876113,72.56218047741578
9,-2.0,8.255962133407593,-4.662339246968891,95.27537366158333,89.66816259110381,1.1526315879168525
10,-2.0,8.62856125831604,11.669001523306584,44.71806660797655,99.03399135019647,77.0603690427926
11,-2.0,8.078280687332153,1.1557967901161774,84.64240316038807,21.69752947000341,14.703195073583501
12,-2.0,8.53919768333435,2.7217824437572915,69.95093273899725,66.31118952797908,7.961413037849707
13,-2.0,8.410325050354004,17.02386553170644,29.750720716004814,26.339604449947693,8.969407393518152
14,-2.0,8.095698356628418,-17.158557672084523,81.3816439920507,2.0748934365782103,67.20806025731791
15,-2.0,7.600811243057251,-16.51482801193837,39.65660902728999,75.84028159707579,24.544267313185948
16,-2.0,8.177758932113647,-19.19126410238697,88.11150867914505,32.008514910738555,42.05974127334304
17,-2.0,8.7254798412323,13.30479382191752,58.13147453485951,38.35255477824808,55.74130544447845
18,-2.0,7.887730836868286,11.126270037994018,88.17471883186673,58.83582818422503,86.05651187114108
19,-2.0,8.913301467895508,14.800485929872764,69.2562336918758,83.10653503906669,72.70715582850572
20,-2.0,8.141416549682617,19.144733689310563,72.52817543916586,62.90189454067895,27.040087244819077
21,-2.0,9.0541250705719,11.966342568668942,50.137424948850956,87.26633903818505,13.156965101119848
