,rbo,time,coefs,Afps,Afns
0,-1.4674116323284057,70.7640950679779,-9.029218056492779,67.78487551425505,31.186470240590317
1,-2.0,71.5410385131836,-0.3285395611944978,0.15229445868226343,18.07208668731026
2,-1.8862849826230108,68.95135569572449,-1.6950963746661483,3.6260184752531064,32.553088810906985
3,-1.7227339796353882,70.20498085021973,-5.0340269091346705,0.20934912388482418,97.54678353098868
4,-1.7227339796353882,70.72351312637329,-5.658715845484915,0.17023471199470508,89.35086237890265
5,-1.514289372599232,76.33802485466003,-0.8226739182891598,24.16250939752944,76.19651387453595
6,-1.7227339796353882,71.69042444229126,-1.0728606985247429,7.567289344103514,49.14958157188069
7,-2.0,75.05625867843628,-1.2214571713614601,0.14273978542391408,13.874203492850071
8,-1.6862337662337663,73.99316954612732,-3.669677838122042,1.8966767054373577,15.185191577866306
9,-2.0,70.8396635055542,-2.6854630595746745,0.3194321088493748,43.37612419995483
10,-1.4674116323284057,60.82222247123718,-4.173416488727536,44.71806660797655,99.03399135019647
11,-2.0,61.416682958602905,-1.556135222937638,0.07593220385307353,58.71019085371522
12,-1.514289372599232,61.66820287704468,-0.6550938068858425,16.186231796413402,27.20295932283269
13,-2.0,59.09825921058655,-5.244818407026999,0.12061967443087473,9.937753825846185
14,-1.4674116323284057,64.10615873336792,-8.397778675529281,46.272683776910554,19.97839578062125
15,-1.9227851960246327,57.541369676589966,-3.1801122504592554,1.007620690275922,2.3053911271043317
16,-2.0,60.48815417289734,-1.3446312171649222,0.5960256677874085,77.25957860794037
17,-1.514289372599232,66.38973569869995,-3.3059292874967214,58.13147453485951,38.35255477824808
18,-1.514289372599232,74.99663424491882,-2.9144276907807254,15.412977001668398,92.56069493979464
19,-1.514289372599232,63.76637005805969,-2.812442067405436,26.182646612382612,50.48811875610424
20,-1.6862337662337663,65.00526738166809,-0.7762395297233624,8.807035654929077,52.980748888823435
21,-1.7227339796353882,69.80239248275757,-5.019976725642929,0.7237137454348244,95.16689089555065
22,-1.6862337662337663,67.97891926765442,-1.597542978424376,5.2323352355162065,89.85363187875531
23,-2.0,68.30881357192993,-2.2331548162486525,0.47559632633247895,67.47694518169108
24,-1.7227339796353882,61.9310827255249,-4.5681902753501795,0.3639083944134187,71.70197025378155
25,-2.0,61.88484263420105,-1.973145923631591,0.14813072694694907,56.14126815613386
26,-2.0,51.84015703201294,-3.8278927849618842,0.03407844709361306,9.80255009715899
27,-2.0,54.038939237594604,-1.5255060827927798,0.23803156678836385,46.7421507242168
28,-1.7227339796353882,60.58921718597412,-1.7775660041459118,3.818409957353016,19.259733501180776
29,-1.6862337662337663,68.09042859077454,-1.1169544314830877,7.088588851588551,19.28851354968188
30,-1.9227851960246327,54.56230139732361,-0.3544285359769538,1.346593777902497,38.54335338998754
31,-2.0,51.71804356575012,-2.581802077719581,0.1038847094036997,99.17591568320805
32,-2.0,55.979209661483765,-3.964160269312863,0.017424079666551462,11.945199659466955
33,-2.0,53.81659269332886,-1.0093647307124407,0.5486122773392591,70.08230384991188
34,-1.4674116323284057,59.46228075027466,-19.62439188927726,57.00079142101947,20.75493284335653
35,-2.0,55.731027603149414,-2.591676854494807,0.1352635783224727,44.89600812488219
36,-1.7227339796353882,51.414530754089355,-10.146577865717674,0.03567437089199858,2.9705419023253703
37,-1.4674116323284057,60.94667387008667,-7.66748940247361,65.32354997751479,46.362906682237416
38,-1.9227851960246327,63.137420654296875,-0.7704232348546998,7.84939212875717,53.53612355538658
39,-1.9227851960246327,63.44673132896423,-1.2267605049003287,5.482508301840854,21.60684283879309
40,-2.0,62.55436849594116,-3.9259806660092593,0.3393221494720584,43.71822725945748
41,-2.0,63.46036887168884,-1.5605191975182586,0.5366808224264976,58.209889029330476
42,-2.0,67.36048030853271,-2.0354444712979993,0.17740021704551145,26.047155486900103
43,-1.4674116323284057,65.14645504951477,-8.633023019932361,9.14798755339716,68.26736062327551
44,-1.6862337662337663,73.1861732006073,-7.790432863199758,0.11110762166412158,39.29038683645264
45,-2.0,70.87842655181885,-2.0260199982059106,0.48645852672454015,91.24919677125442
46,-1.8862849826230108,69.38039684295654,-0.5323385510026291,1.0660627150802497,51.64960256382393
47,-1.514289372599232,70.8824098110199,-1.6423376367529907,20.00783644713379,80.63923508191306
48,-1.9227851960246327,64.42197847366333,-0.5854414617183712,9.047390922168555,59.4659152000451
49,-2.0,65.23935341835022,-2.4097947382212555,0.20753826582879586,16.425842022135296
50,-1.4674116323284057,65.87937474250793,-8.601766559346586,14.953335982752794,35.56771765761706
51,-1.514289372599232,76.39620971679688,-2.302296735631831,93.49408418840525,96.07135306247537
52,-2.0,66.82875418663025,-1.2508790365626616,0.48180083556604636,55.953750890525015
53,-1.7227339796353882,64.59396958351135,-5.669917107273138,0.04411023136818532,71.09111731222188
54,-2.0,70.6418354511261,-2.2533028793522836,0.09435480024393783,4.752002000742627
55,-1.6862337662337663,74.58082675933838,-7.7396365764345925,0.11406168248580673,36.55024551480305
56,-1.8862849826230108,68.58647131919861,-2.162250989042956,2.4668709363316936,6.786153634469962
57,-1.8862849826230108,69.39345717430115,-1.016917484279524,6.343903884636525,55.38650348138621
58,-2.0,68.15484237670898,-2.591606711607572,0.5407610603480162,9.248896084530118
59,-1.514289372599232,69.12106156349182,-6.675155916733803,5.9751925518856215,99.00861952734343
60,-1.9227851960246327,75.18116617202759,-2.2945017000808194,2.061679346260756,43.51910847836607
61,-1.4674116323284057,72.53543066978455,-19.987342825581248,10.302553274361946,35.74633021697262
62,-2.0,72.80614066123962,-3.6838161560814635,0.10472691291843614,24.278889916157745
63,-1.8862849826230108,67.52032566070557,-0.30862428581285756,11.14921596922647,74.26869304321494
64,-2.0,66.47199845314026,-3.635285942174556,0.5643321716376326,30.47299107687408
65,-1.4674116323284057,65.75173830986023,-12.629183838487329,85.58177620583717,78.51743967319355
66,-2.0,69.01625108718872,-1.5552095638179715,0.18823067181148811,17.01151296514997
67,-2.0,74.93946814537048,-3.385639754053363,0.5049360631296809,75.78301819756638
68,-1.514289372599232,69.82690167427063,-5.806642119458834,41.43382108481663,72.62432393794913
69,-1.7227339796353882,73.164870262146,-2.3126308416336623,0.634983372912368,69.19086739458993
70,-1.8862849826230108,71.08809494972229,-2.504450869709156,1.832418568678552,12.299587191827733
71,-1.8862849826230108,71.69589424133301,-0.1918967665919043,1.3017396804282846,14.541597215226618
72,-1.514289372599232,73.35936498641968,-3.374706737809314,14.465469735623586,82.93464503971725
73,-2.0,73.57715940475464,-2.8539703641872083,0.17861846813709914,19.150886698061264
74,-2.0,74.83362698554993,-0.56857868691554,0.016078090312075632,9.166266564096933
75,-1.6862337662337663,74.25002408027649,-1.2871453152278747,6.086948063156615,2.902322709679569
76,-2.0,68.42435956001282,-1.2960642509444549,0.0737920236531906,60.036840561326606
77,-2.0,73.47252678871155,-2.6781543636201404,0.057381222815633404,2.8733210999313297
78,-1.8862849826230108,72.03209805488586,-1.625613400590171,3.945584101649193,10.54863622368703
79,-1.6862337662337663,73.43832755088806,-2.0452035464923277,4.2704680214334525,26.887535382830073
80,-2.0,71.65066361427307,-4.324529555349918,0.21005398634083633,34.675167725629976
81,-1.8862849826230108,71.86360573768616,-1.7891784813635465,3.3668639205248496,27.23000809930385
82,-1.7227339796353882,71.45367360115051,-6.4288397878278385,0.14394287534924932,86.27008037718042
83,-1.8862849826230108,75.81519412994385,-1.3202711136252618,4.710801636526826,86.68001463579444
84,-1.9227851960246327,66.04557132720947,-0.7242483541866993,2.3782101638634234,71.49583462948198
85,-1.7227339796353882,67.16205859184265,-5.732467395329698,0.3920059021165484,38.67751465083835
86,-1.4674116323284057,71.66656184196472,-9.540271411200674,53.56792397446558,98.18312068792713
87,-1.7227339796353882,73.1476674079895,-4.983725194961073,0.13499174144228832,69.00418888820518
88,-2.0,62.77711629867554,-4.944026418889177,0.12179912880826482,22.033792226729297
89,-2.0,73.52204704284668,-3.722676806467842,0.3224863491555361,66.56194447724084
90,-2.0,72.00729298591614,-3.771101022761819,0.19177265886899691,92.60455514008356
91,-1.9227851960246327,71.62423920631409,-1.8219209895803659,2.9785692239900228,86.53948324719444
92,-2.0,69.78384494781494,-1.4162081388320695,0.1977563089493064,90.75932784296832
93,-1.6862337662337663,68.74544477462769,-1.743489472998295,5.110255450046509,97.3298980624329
94,-1.9227851960246327,71.04091882705688,-3.1505237393267245,0.864557345255146,43.21000088547284
95,-1.4674116323284057,70.56583261489868,-16.338004673477734,49.05097627367053,22.43945972718418
96,-1.9227851960246327,71.3981819152832,-3.145413772135453,0.6435975095878683,97.30295558217173
97,-1.9227851960246327,66.8742265701294,-2.232942494618642,2.1955090603983036,34.27634559859609
98,-1.7227339796353882,76.19507575035095,-3.432348051532725,1.9808149344692605,66.79386663203587
99,-1.8862849826230108,75.41846799850464,-2.451585237945825,1.917445474441337,8.76565841971693
