,file,Quantile,Quantile_Probabilistique,Otsu,2sigma,ksigma,Ajust. 2sigma,Ajust. Quantile,POT
234,Lorentz_Qboard_results/Lorentz_nq15_iahead50_ncl5_thbounds0.parquet,0.9909764542725257,0.9909764542725257,0.931661402920218,0.9964809466417949,1.001002238555051,0.9484449308436109,0.9433956224551701,0.9831287928455323
235,Lorentz_Qboard_results/Lorentz_nq50_iahead10_ncl10_thbounds0.parquet,0.9817345817260942,0.9817345817260942,0.9176936560958777,0.9867250695728251,0.9616030437339257,0.9385088666438903,0.9817345817260942,0.9817345817260942
236,Lorentz_Qboard_results/Lorentz_nq8_iahead5_ncl50_thbounds0.parquet,0.6272954514434794,0.6272954514434794,0.8677751136280191,0.6353584707919029,0.808266157230628,0.8536284303152163,0.4835055888786125,0.5519976041378764
237,Lorentz_Qboard_results/Lorentz_nq5_iahead30_ncl10_thbounds0.parquet,0.9058348018236375,0.9058348018236375,0.9813623561762764,0.9550503214677213,0.9789614411669136,0.9826613632409569,0.8680058587136832,0.8984883755739962
238,Lorentz_Qboard_results/Lorentz_nq20_iahead50_ncl3_thbounds0.parquet,0.9937535987032822,0.9937535987032822,0.9082971164389446,0.9985561087127319,0.9763383488000128,0.9469319148576888,0.9937535987032822,0.0
239,Lorentz_Qboard_results/Lorentz_nq15_iahead30_ncl20_thbounds0.parquet,0.9997661686901653,0.9997661686901653,0.8665621463782295,0.9984694508249045,0.9666387345742383,0.9017352183032209,0.997085555041529,0.9970219790857955
240,Lorentz_Qboard_results/Lorentz_nq30_iahead10_ncl50_thbounds0.parquet,0.9922432230751923,0.9922432230751923,0.8762932449504465,0.9875219274650707,0.9516087339174956,0.9024236170952994,0.9930344982335483,0.9996116752847105
241,Lorentz_Qboard_results/Lorentz_nq30_iahead30_ncl10_thbounds0.parquet,0.9872777365554712,0.9872777365554712,0.8473651096902516,0.991004258880576,0.9421543717991778,0.891298725940048,0.9872777365554712,0.9894337042618332
242,Lorentz_Qboard_results/Lorentz_nq8_iahead20_ncl5_thbounds0.parquet,0.9969689125312584,0.9969689125312584,0.910942543892527,0.9945609722293409,0.9788995341279,0.936730433604551,0.9985934509505381,0.9890734798883547
243,Lorentz_Qboard_results/Lorentz_nq15_iahead5_ncl50_thbounds1.parquet,0.9485167697141177,0.9485167697141177,0.9699033241820129,0.956741810085478,0.9979654750850891,0.9861386933090082,0.9348762043343316,0.8864500383356676
244,Lorentz_Qboard_results/Lorentz_nq30_iahead50_ncl3_thbounds1.parquet,0.9944336084267152,0.9944336084267152,0.8826973543356733,1.000585346607698,0.9731548466756257,0.9310668352058563,0.9934504523738397,1.000585346607698
245,Lorentz_Qboard_results/Lorentz_nq20_iahead5_ncl5_thbounds0.parquet,0.9828163071543279,0.9828163071543279,0.937754637281632,0.9878713132713316,0.9695321088916046,0.9530306923176521,0.9627923479066759,0.9572064173608119
246,Lorentz_Qboard_results/Lorentz_nq50_iahead50_ncl20_thbounds0.parquet,0.9968127382276728,0.9968127382276728,0.9339945655353032,0.995331317786011,0.9860377740267525,0.9550641882964575,0.9968127382276728,0.9968127382276728
247,Lorentz_Qboard_results/Lorentz_nq50_iahead15_ncl20_thbounds1.parquet,0.9713811556841055,0.9713811556841055,0.9020480560304619,0.9832104653064709,0.9507270832527763,0.9305179840073999,0.9713811556841055,0.9720691124226456
248,Lorentz_Qboard_results/Lorentz_nq5_iahead50_ncl3_thbounds0.parquet,0.7678750783333366,0.7678750783333366,0.992813016896788,0.8860935853187502,0.9813466651541818,0.9832995248452127,0.7889879897563156,0.6752318344726983
249,Lorentz_Qboard_results/Lorentz_nq20_iahead5_ncl3_thbounds1.parquet,0.9828163071543279,0.9828163071543279,0.937754637281632,0.9878713132713316,0.9695321088916046,0.9530306923176521,0.9627923479066759,0.9572064173608119
250,Lorentz_Qboard_results/Lorentz_nq3_iahead2_ncl20_thbounds1.parquet,0.043292121156704194,0.043292121156704194,0.7556948381875331,0.05178323014822459,0.12417511357695003,0.07584286252082421,0.021929483358801558,0.026229520946300915
251,Lorentz_Qboard_results/Lorentz_nq8_iahead15_ncl5_thbounds1.parquet,0.8782343319729095,0.8782343319729095,1.0004032518672676,0.8835506893480657,0.9801946636619613,0.990833151248829,0.7784148307445936,0.8336802356809747
252,Lorentz_Qboard_results/Lorentz_nq10_iahead5_ncl20_thbounds1.parquet,0.4873391898035129,0.4873391898035129,0.9443662641516073,0.5799256753231877,0.7922471636760586,0.9043435372025938,0.48955660791811306,0.3043274186521554
253,Lorentz_Qboard_results/Lorentz_nq10_iahead20_ncl20_thbounds0.parquet,0.9872233347023259,0.9872233347023259,0.8890736608622805,0.9880978788977075,0.9668873975848536,0.9165323704983692,0.9872233347023259,0.9761629221589972
254,Lorentz_Qboard_results/Lorentz_nq50_iahead30_ncl20_thbounds0.parquet,0.9592895020451024,0.9592895020451024,0.877849970451949,0.966853900475543,0.9291692784812312,0.9036867031840831,0.9592895020451024,0.9606560307734962
255,Lorentz_Qboard_results/Lorentz_nq8_iahead2_ncl5_thbounds1.parquet,0.20190147221224225,0.20190147221224225,0.8003967841519081,0.29229599698091957,0.5005833301537154,0.7411814104141004,0.10944688748360502,0.17957306951640145
256,Lorentz_Qboard_results/Lorentz_nq10_iahead5_ncl5_thbounds1.parquet,0.4873391898035129,0.4873391898035129,0.9443662641516073,0.5799256753231877,0.7922471636760586,0.9043435372025938,0.48955660791811306,0.3043274186521554
257,Lorentz_Qboard_results/Lorentz_nq30_iahead2_ncl20_thbounds1.parquet,0.9551049627091941,0.9551049627091941,0.9842241611323602,0.9340531875990885,0.9532818800433868,0.975918420261115,0.9551049627091941,0.9561737127186455
258,Lorentz_Qboard_results/Lorentz_nq3_iahead10_ncl50_thbounds1.parquet,0.03916336475414215,0.03916336475414215,0.5762939284377161,0.0562001677607801,0.22711241735835078,0.3659172822312734,0.03916336475414215,0.008804168951357638
259,Lorentz_Qboard_results/Lorentz_nq15_iahead15_ncl20_thbounds1.parquet,0.9771112985442917,0.9771112985442917,0.9079770841028239,0.9818470488020417,0.9545886417446766,0.9211400144794831,0.9202307685754456,0.9736252047877465
260,Lorentz_Qboard_results/Lorentz_nq10_iahead30_ncl50_thbounds0.parquet,0.9965970196539945,0.9965970196539945,0.9107184666466671,1.0000000000000002,0.9725525841317483,0.929401380092423,0.9632900381780322,0.9903948524603609
261,Lorentz_Qboard_results/Lorentz_nq20_iahead15_ncl20_thbounds0.parquet,0.9972559043713757,0.9972559043713757,0.887424997969286,0.9948924861969259,0.9525792038983678,0.9157601171348146,0.9831896622048968,0.9918097969422296
262,Lorentz_Qboard_results/Lorentz_nq10_iahead5_ncl50_thbounds1.parquet,0.4873391898035129,0.4873391898035129,0.9443662641516073,0.5799256753231877,0.7922471636760586,0.9043435372025938,0.48955660791811306,0.3043274186521554
263,Lorentz_Qboard_results/Lorentz_nq30_iahead20_ncl5_thbounds0.parquet,0.964443864800002,0.964443864800002,0.8382941039928653,0.9706213463596747,0.9097727557716403,0.8614484475782714,0.9667511835725502,0.9800373887826047
264,Lorentz_Qboard_results/Lorentz_nq3_iahead5_ncl3_thbounds0.parquet,0.02626862249421185,0.02626862249421185,0.31503472769999086,0.15124335865394983,0.30676219678548905,0.4992393134777327,0.05152364840349294,0.004428928350178357
265,Lorentz_Qboard_results/Lorentz_nq50_iahead10_ncl3_thbounds0.parquet,0.9817345817260942,0.9817345817260942,0.9176936560958777,0.9867250695728251,0.9616030437339257,0.9385088666438903,0.9817345817260942,0.9817345817260942
266,Lorentz_Qboard_results/Lorentz_nq10_iahead20_ncl10_thbounds0.parquet,0.9872233347023259,0.9872233347023259,0.8890736608622805,0.9880978788977075,0.9668873975848536,0.9165323704983692,0.9872233347023259,0.9761629221589972
267,Lorentz_Qboard_results/Lorentz_nq5_iahead50_ncl10_thbounds1.parquet,0.7697562541067052,0.7697562541067052,0.9996327604678602,0.879410406439122,0.9796185126816803,0.9881696881108503,0.7864225749103355,0.6785291299102915
268,Lorentz_Qboard_results/Lorentz_nq15_iahead20_ncl3_thbounds1.parquet,0.9956770364787639,0.9956770364787639,0.897788294266801,0.999926400258458,0.9556791973777979,0.910194276601867,0.9955123370026723,0.9985588688513306
269,Lorentz_Qboard_results/Lorentz_nq20_iahead20_ncl3_thbounds1.parquet,0.9915221241374167,0.9915221241374167,0.857425135273539,0.9821262187460764,0.9330171633794034,0.8752423244393415,1.0009748014410953,0.9985508570760522
270,Lorentz_Qboard_results/Lorentz_nq15_iahead15_ncl10_thbounds0.parquet,0.9771112985442917,0.9771112985442917,0.9079770841028239,0.9818470488020417,0.9545886417446766,0.9211400144794831,0.9202307685754456,0.9736252047877465
271,Lorentz_Qboard_results/Lorentz_nq10_iahead5_ncl10_thbounds1.parquet,0.4873391898035129,0.4873391898035129,0.9443662641516073,0.5799256753231877,0.7922471636760586,0.9043435372025938,0.48955660791811306,0.3043274186521554
272,Lorentz_Qboard_results/Lorentz_nq15_iahead15_ncl5_thbounds0.parquet,0.9771112985442917,0.9771112985442917,0.9079770841028239,0.9818470488020417,0.9545886417446766,0.9211400144794831,0.9202307685754456,0.9736252047877465
273,Lorentz_Qboard_results/Lorentz_nq8_iahead20_ncl3_thbounds1.parquet,0.9975034951750766,0.9975034951750766,0.911430998514692,0.9950942637164575,0.9794244278276022,0.9374216748071438,0.9997828896887354,0.9896038289385239
274,Lorentz_Qboard_results/Lorentz_nq10_iahead15_ncl5_thbounds0.parquet,0.9004015357886263,0.9004015357886263,0.9472262065559606,0.9519469571813378,0.9984505056001288,0.9602904127637781,0.861794163962385,0.7850787805509871
275,Lorentz_Qboard_results/Lorentz_nq20_iahead15_ncl5_thbounds1.parquet,0.9972559043713757,0.9972559043713757,0.887424997969286,0.9948924861969259,0.9525792038983678,0.9157601171348146,0.9831896622048968,0.9918097969422296
276,Lorentz_Qboard_results/Lorentz_nq10_iahead15_ncl3_thbounds0.parquet,0.9004015357886263,0.9004015357886263,0.9472262065559606,0.9519469571813378,0.9984505056001288,0.9602904127637781,0.861794163962385,0.7850787805509871
277,Lorentz_Qboard_results/Lorentz_nq50_iahead10_ncl50_thbounds1.parquet,0.9817345817260942,0.9817345817260942,0.9176936560958777,0.9867250695728251,0.9616030437339257,0.9385088666438903,0.9817345817260942,0.9817345817260942
278,Lorentz_Qboard_results/Lorentz_nq10_iahead30_ncl5_thbounds0.parquet,0.9965970196539945,0.9965970196539945,0.9107184666466671,1.0000000000000002,0.9725525841317483,0.929401380092423,0.9632900381780322,0.9903948524603609
279,Lorentz_Qboard_results/Lorentz_nq3_iahead30_ncl5_thbounds0.parquet,0.054961120155741866,0.054961120155741866,0.19783400712088503,0.3465327772647178,0.844364493945201,0.9222439567529142,0.15339844110706158,0.008610063045838535
280,Lorentz_Qboard_results/Lorentz_nq20_iahead15_ncl50_thbounds1.parquet,0.9972559043713757,0.9972559043713757,0.887424997969286,0.9948924861969259,0.9525792038983678,0.9157601171348146,0.9831896622048968,0.9918097969422296
281,Lorentz_Qboard_results/Lorentz_nq3_iahead50_ncl10_thbounds1.parquet,0.18653771208399197,0.18653771208399197,0.8852453064301307,0.3935244154383891,0.6551863929471504,0.8529601598635598,0.1185308476651779,0.09106362758869126
282,Lorentz_Qboard_results/Lorentz_nq3_iahead50_ncl5_thbounds1.parquet,0.18653771208399197,0.18653771208399197,0.8852453064301307,0.3935244154383891,0.6551863929471504,0.8529601598635598,0.1185308476651779,0.09106362758869126
283,Lorentz_Qboard_results/Lorentz_nq50_iahead10_ncl50_thbounds0.parquet,0.9817345817260942,0.9817345817260942,0.9176936560958777,0.9867250695728251,0.9616030437339257,0.9385088666438903,0.9817345817260942,0.9817345817260942
284,Lorentz_Qboard_results/Lorentz_nq3_iahead2_ncl10_thbounds1.parquet,0.043292121156704194,0.043292121156704194,0.7556948381875331,0.05178323014822459,0.12417511357695003,0.07584286252082421,0.021929483358801558,0.026229520946300915
